section,media_id,media,thumbnail,id,user,user_id,frame,dtype,x,y,width,height,url,Species,Disposition,Category,Fill Level,Count,Haul,Notes,Verification,Haul ID,Lat/Lon,Date/Time,Reviewer ID
NE_Harmony_10/14 singleview,2313416,2021-10-15T19_24_18.154815.mp4,images/139252282.png,139252282,Greg Sanborn,37,52665,box,623.2763819095475,561.8571428571429,98.52511934149477,77.67580126295735,https://cloud.tator.io/85/annotation/2313416?frame=52665,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313416,2021-10-15T19_24_18.154815.mp4,images/139252283.png,139252283,Greg Sanborn,37,52863,box,675.3768844221108,534.857142857143,86.6581447688818,86.66078875253208,https://cloud.tator.io/85/annotation/2313416?frame=52863,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313416,2021-10-15T19_24_18.154815.mp4,images/139252284.png,139252284,Greg Sanborn,37,53277,box,679.8793969849241,514.9285714285711,88.76113679322381,87.37334683664976,https://cloud.tator.io/85/annotation/2313416?frame=53277,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313416,2021-10-15T19_24_18.154815.mp4,images/139252285.png,139252285,Greg Sanborn,37,53671,box,667.6582914572864,511.7142857142859,88.97223398057831,79.77862504468008,https://cloud.tator.io/85/annotation/2313416?frame=53671,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313432,2021-10-15T20_24_20.972692.mp4,images/139252286.png,139252286,Greg Sanborn,37,182,box,622.8230616302183,557.8091872791516,121.47141689738866,107.52823603373184,https://cloud.tator.io/85/annotation/2313432?frame=182,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313432,2021-10-15T20_24_20.972692.mp4,images/139252287.png,139252287,Greg Sanborn,37,466,box,686.4413518886681,506.92579505300375,63.37459903157747,95.46684298380647,https://cloud.tator.io/85/annotation/2313432?frame=466,"REDFISH, ACADIAN",KEPT,Baskets,0.75,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313432,2021-10-15T20_24_20.972692.mp4,images/139252288.png,139252288,Greg Sanborn,37,1062,box,682.6242544731609,515.8303886925792,62.222371293710204,64.47635977367815,https://cloud.tator.io/85/annotation/2313432?frame=1062,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313432,2021-10-15T20_24_20.972692.mp4,images/139252289.png,139252289,Greg Sanborn,37,1410,box,659.721669980119,510.106007067138,58.621888302089474,65.78356348500948,https://cloud.tator.io/85/annotation/2313432?frame=1410,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313432,2021-10-15T20_24_20.972692.mp4,images/139252290.png,139252290,Greg Sanborn,37,1680,box,683.2604373757453,510.106007067138,61.58618839112576,57.501354896052405,https://cloud.tator.io/85/annotation/2313432?frame=1680,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313432,2021-10-15T20_24_20.972692.mp4,images/139252291.png,139252291,Greg Sanborn,37,2260,box,628.5487077534797,547.6325088339223,89.24270328946574,85.1282273623968,https://cloud.tator.io/85/annotation/2313432?frame=2260,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313432,2021-10-15T20_24_20.972692.mp4,images/139252292.png,139252292,Greg Sanborn,37,2506,box,671.1729622266407,522.8268551236749,88.58163900035379,71.83572156344167,https://cloud.tator.io/85/annotation/2313432?frame=2506,"REDFISH, ACADIAN",KEPT,Baskets,0.75,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313432,2021-10-15T20_24_20.972692.mp4,images/139252293.png,139252293,Greg Sanborn,37,2968,box,685.8051689860838,510.106007067138,70.08440156606375,69.09644692059229,https://cloud.tator.io/85/annotation/2313432?frame=2968,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313432,2021-10-15T20_24_20.972692.mp4,images/139252294.png,139252294,Greg Sanborn,37,3542,box,607.6190476190477,549.2063492063489,99.34391534391526,83.68253968253977,https://cloud.tator.io/85/annotation/2313432?frame=3542,"COD, ATLANTIC",KEPT,Baskets,0.25,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313432,2021-10-15T20_24_20.972692.mp4,images/139252295.png,139252295,Greg Sanborn,37,3654,box,607.2202884137241,567.9858657243816,74.26119306775705,61.94006020154426,https://cloud.tator.io/85/annotation/2313432?frame=3654,"FISH, NK",KEPT,Baskets,0.25,1,PRIOR 1,can not see contents in basket,Not verified,,,,
NE_Harmony_10/14 singleview,2313432,2021-10-15T20_24_20.972692.mp4,images/139252296.png,139252296,Greg Sanborn,37,4386,box,656.5407554671974,498.6572438162541,117.97776305132173,84.45386729485656,https://cloud.tator.io/85/annotation/2313432?frame=4386,POLLOCK,KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313432,2021-10-15T20_24_20.972692.mp4,images/139252297.png,139252297,Greg Sanborn,37,4634,box,686.4413518886681,499.929328621908,68.52161107429504,82.58918989661063,https://cloud.tator.io/85/annotation/2313432?frame=4634,POLLOCK,KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313432,2021-10-15T20_24_20.972692.mp4,images/139252298.png,139252298,Greg Sanborn,37,5010,box,683.2604373757453,529.82332155477,77.62845151314329,66.91741918597045,https://cloud.tator.io/85/annotation/2313432?frame=5010,"COD, ATLANTIC",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313432,2021-10-15T20_24_20.972692.mp4,images/139252299.png,139252299,Greg Sanborn,37,5570,box,673.0815109343937,545.0883392226146,110.3258964730139,96.68943855516312,https://cloud.tator.io/85/annotation/2313432?frame=5570,POLLOCK,KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313434,2021-10-15T20_24_20.972692.mp4,images/139252303.png,139252303,Greg Sanborn,37,6025,box,575.1093439363815,186.36042402826848,29.738141636578046,81.93306319349544,https://cloud.tator.io/85/annotation/2313434?frame=6025,HADDOCK,KEPT,Tally,N/A,159,PRIOR 1,end 11712,Not verified,,,,
NE_Harmony_10/14 singleview,2313434,2021-10-15T20_24_20.972692.mp4,images/139252304.png,139252304,Greg Sanborn,37,10680,box,554.1153081510937,200.98939929328657,44.79648080191565,57.21340367456208,https://cloud.tator.io/85/annotation/2313434?frame=10680,HADDOCK,KEPT,Individuals,N/A,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313434,2021-10-15T20_24_20.972692.mp4,images/139252305.png,139252305,Greg Sanborn,37,16500,box,549.025844930418,193.9929328621908,51.073083346581754,38.09280497787511,https://cloud.tator.io/85/annotation/2313434?frame=16500,HADDOCK,KEPT,Tally,N/A,196,PRIOR 1,end 22020,Not verified,,,,
NE_Harmony_10/14 singleview,2313434,2021-10-15T20_24_20.972692.mp4,images/139252306.png,139252306,Greg Sanborn,37,22276,box,553.4791252485094,195.9010600706712,45.43266370450023,62.301742897176936,https://cloud.tator.io/85/annotation/2313434?frame=22276,HADDOCK,KEPT,Tally,N/A,176,PRIOR 1,end 26887,Not verified,,,,
NE_Harmony_10/14 singleview,2313434,2021-10-15T20_24_20.972692.mp4,images/139252307.png,139252307,Greg Sanborn,37,28345,box,582.7435387673959,223.8869257950528,27.446073763519614,37.877295144765604,https://cloud.tator.io/85/annotation/2313434?frame=28345,HADDOCK,KEPT,Tally,N/A,304,PRIOR 1,end 36795,Not verified,,,,
NE_Harmony_10/14 singleview,2313434,2021-10-15T20_24_20.972692.mp4,images/139252308.png,139252308,Greg Sanborn,37,38498,box,526.7594433399603,207.9858657243816,65.02950966910835,20.538454143713977,https://cloud.tator.io/85/annotation/2313434?frame=38498,HADDOCK,KEPT,Tally,N/A,280,PRIOR 1,end 45959,Not verified,,,,
NE_Harmony_10/14 singleview,2313434,2021-10-15T20_24_20.972692.mp4,images/139252309.png,139252309,Greg Sanborn,37,47798,box,535.0298210735591,220.7067137809186,62.10125889346535,31.56039256697899,https://cloud.tator.io/85/annotation/2313434?frame=47798,HADDOCK,KEPT,Tally,N/A,230,PRIOR 1,end 54047,Not verified,,,,
NE_Harmony_10/14 singleview,2313452,2021-10-15T21_24_23.281495.mp4,images/139252311.png,139252311,Greg Sanborn,37,9434,box,674.3538767395623,536.8197879858658,92.53812655804673,76.33767285502488,https://cloud.tator.io/85/annotation/2313452?frame=9434,HADDOCK,KEPT,Baskets,0.5,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313452,2021-10-15T21_24_23.281495.mp4,images/139252312.png,139252312,Greg Sanborn,37,13541,box,685.8051689860838,585.7950530035339,78.71255566354573,79.00296843092616,https://cloud.tator.io/85/annotation/2313452?frame=13541,"HALIBUT, ATLANTIC",KEPT,Individuals,N/A,1,PRIOR 1,1 haddock put into the hold,Not verified,,,,
NE_Harmony_10/14 singleview,2313452,2021-10-15T21_24_23.281495.mp4,images/139252313.png,139252313,Greg Sanborn,37,16077,box,615.1888667992051,482.1201413427564,90.56546131291405,74.64820160860415,https://cloud.tator.io/85/annotation/2313452?frame=16077,HADDOCK,KEPT,Baskets,0.25,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313454,2021-10-15T21_24_23.281495.mp4,images/139252314.png,139252314,Greg Sanborn,37,0,box,552.8429423459239,185.08833922261465,29.12024783812467,48.46994298597413,https://cloud.tator.io/85/annotation/2313454?frame=0,HADDOCK,KEPT,Tally,N/A,85,PRIOR 1,end 3093,Not verified,,,,
NE_Harmony_10/14 singleview,2313472,2021-10-15T22_24_26.694797.mp4,images/139252328.png,139252328,Greg Sanborn,37,48239,box,622.6331658291456,579.2142857142859,108.96192619539418,69.0065731814197,https://cloud.tator.io/85/annotation/2313472?frame=48239,"REDFISH, ACADIAN",KEPT,Baskets,0.75,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313472,2021-10-15T22_24_26.694797.mp4,images/139252329.png,139252329,Greg Sanborn,37,48679,box,654.7939698492468,526.5,86.73977248204224,55.46319018404904,https://cloud.tator.io/85/annotation/2313472?frame=48679,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313472,2021-10-15T22_24_26.694797.mp4,images/139252330.png,139252330,Greg Sanborn,37,49315,box,589.8291457286425,572.7857142857141,102.01134506890291,88.13453111305847,https://cloud.tator.io/85/annotation/2313472?frame=49315,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313472,2021-10-15T22_24_26.694797.mp4,images/139252331.png,139252331,Greg Sanborn,37,49471,box,674.7336683417087,519.4285714285718,50.78780405092954,32.71866783523222,https://cloud.tator.io/85/annotation/2313472?frame=49471,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313472,2021-10-15T22_24_26.694797.mp4,images/139252332.png,139252332,Greg Sanborn,37,49955,box,687.5979899497485,521.3571428571429,53.935752381539714,61.710341805433806,https://cloud.tator.io/85/annotation/2313472?frame=49955,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313472,2021-10-15T22_24_26.694797.mp4,images/139252333.png,139252333,Greg Sanborn,37,50672,box,629.0653266331661,567.0,62.22301692511642,72.38650306748472,https://cloud.tator.io/85/annotation/2313472?frame=50672,"FISH, NK",KEPT,Baskets,0.25,1,PRIOR 1,i dont see anything in this basket..,Not verified,,,,
NE_Harmony_10/14 singleview,2313474,2021-10-15T22_24_26.694797.mp4,images/139252334.png,139252334,Greg Sanborn,37,51319,box,554.3661971830988,190.9285714285711,41.3302164949664,58.87960204932684,https://cloud.tator.io/85/annotation/2313474?frame=51319,HADDOCK,KEPT,Tally,N/A,93,PRIOR 1,end 54061,Not verified,,,,
NE_Harmony_10/14 singleview,2313474,2021-10-15T22_24_26.694797.mp4,images/139252335.png,139252335,Greg Sanborn,37,53806,box,555.653923541248,189.0,59.25850348127117,60.80817347789825,https://cloud.tator.io/85/annotation/2313474?frame=53806,HADDOCK,KEPT,Tally,N/A,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313496,2021-10-15T23_24_30.024571.mp4,images/139252345.png,139252345,Greg Sanborn,37,41407,box,637.4552683896615,564.1696113074208,77.7961743143776,79.25990229521784,https://cloud.tator.io/85/annotation/2313496?frame=41407,HADDOCK,KEPT,Baskets,0.5,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313496,2021-10-15T23_24_30.024571.mp4,images/139252346.png,139252346,Greg Sanborn,37,41620,box,678.8071570576539,533.6395759717315,77.9941619860393,102.66710168696616,https://cloud.tator.io/85/annotation/2313496?frame=41620,HADDOCK,KEPT,Baskets,0.5,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313496,2021-10-15T23_24_30.024571.mp4,images/139252347.png,139252347,Greg Sanborn,37,43919,box,701.7271801999219,499.929328621908,48.54487256182605,97.79532100711056,https://cloud.tator.io/85/annotation/2313496?frame=43919,HADDOCK,KEPT,Individuals,N/A,1,PRIOR 1,crew tosses in witch flounder by hand,Not verified,,,,
NE_Harmony_10/14 singleview,2313496,2021-10-15T23_24_30.024571.mp4,images/139252348.png,139252348,Greg Sanborn,37,43919,box,614.5526838966208,493.5689045936395,44.90321057988429,62.6058686957256,https://cloud.tator.io/85/annotation/2313496?frame=43919,"FISH, NK",KEPT,Individuals,N/A,1,PRIOR 1,crew tosses in one flounder by hand,Not verified,,,,
NE_Harmony_10/14 singleview,2313498,2021-10-15T23_24_30.024571.mp4,images/139252350.png,139252350,Greg Sanborn,37,10,box,518.4890656063616,211.16607773851584,84.45571966971187,21.840057230809247,https://cloud.tator.io/85/annotation/2313498?frame=10,HADDOCK,KEPT,Tally,N/A,352,PRIOR 1,end 9952,Not verified,,,,
NE_Harmony_10/14 singleview,2313498,2021-10-15T23_24_30.024571.mp4,images/139252351.png,139252351,Greg Sanborn,37,11287,box,571.9284294234585,220.070671378092,38.74641720230771,35.02135316178548,https://cloud.tator.io/85/annotation/2313498?frame=11287,HADDOCK,KEPT,Tally,N/A,174,PRIOR 1,end 16077,Not verified,,,,
NE_Harmony_10/14 singleview,2313498,2021-10-15T23_24_30.024571.mp4,images/139252352.png,139252352,Greg Sanborn,37,16696,box,553.4791252485094,207.9858657243816,41.73559867787149,42.68898090138528,https://cloud.tator.io/85/annotation/2313498?frame=16696,HADDOCK,KEPT,Tally,N/A,90,PRIOR 1,end 19234,Not verified,,,,
NE_Harmony_10/14 singleview,2313498,2021-10-15T23_24_30.024571.mp4,images/139252353.png,139252353,Greg Sanborn,37,20756,box,547.1172962226636,206.07773851590122,64.10969764236671,33.002016085325955,https://cloud.tator.io/85/annotation/2313498?frame=20756,HADDOCK,KEPT,Tally,N/A,204,PRIOR 1,end 26494,Not verified,,,,
NE_Harmony_10/14 singleview,2313498,2021-10-15T23_24_30.024571.mp4,images/139252354.png,139252354,Greg Sanborn,37,28738,box,538.2107355864807,211.16607773851584,72.46411103928577,33.43514925534912,https://cloud.tator.io/85/annotation/2313498?frame=28738,HADDOCK,KEPT,Tally,N/A,225,PRIOR 1,end 32521,Not verified,,,,
NE_Harmony_10/14 singleview,2313581,2021-10-16T02_24_39.741572.mp4,images/139252355.png,139252355,Greg Sanborn,37,43005,box,634.2686567164172,530.4593639575972,76.22639278853273,72.51093307210608,https://cloud.tator.io/85/annotation/2313581?frame=43005,POLLOCK,KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313581,2021-10-16T02_24_39.741572.mp4,images/139252356.png,139252356,Greg Sanborn,37,43577,box,650.1789264413517,537.4558303886923,95.34456902443559,68.57879450825715,https://cloud.tator.io/85/annotation/2313581?frame=43577,POLLOCK,KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313581,2021-10-16T02_24_39.741572.mp4,images/139252357.png,139252357,Greg Sanborn,37,44071,box,664.8111332007949,531.7314487632511,84.86734989895757,90.92312666956008,https://cloud.tator.io/85/annotation/2313581?frame=44071,POLLOCK,KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313581,2021-10-16T02_24_39.741572.mp4,images/139252358.png,139252358,Greg Sanborn,37,44251,box,666.7196819085491,533.6395759717315,104.32730902302606,100.88639270098056,https://cloud.tator.io/85/annotation/2313581?frame=44251,POLLOCK,KEPT,Baskets,0.75,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313581,2021-10-16T02_24_39.741572.mp4,images/139252359.png,139252359,Greg Sanborn,37,44647,box,680.0795228628238,529.1872791519435,91.56103773074662,92.2801569568776,https://cloud.tator.io/85/annotation/2313581?frame=44647,POLLOCK,KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313581,2021-10-16T02_24_39.741572.mp4,images/139252360.png,139252360,Greg Sanborn,37,45079,box,683.8966202783296,547.6325088339223,80.02753470930406,54.247128429062016,https://cloud.tator.io/85/annotation/2313581?frame=45079,POLLOCK,KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313581,2021-10-16T02_24_39.741572.mp4,images/139252361.png,139252361,Greg Sanborn,37,45541,box,660.9940357852877,540.6360424028272,88.68444731446452,89.73493863592033,https://cloud.tator.io/85/annotation/2313581?frame=45541,POLLOCK,KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313581,2021-10-16T02_24_39.741572.mp4,images/139252362.png,139252362,Greg Sanborn,37,46129,box,680.0795228628238,543.1802120141342,81.47035347683072,53.35729829089452,https://cloud.tator.io/85/annotation/2313581?frame=46129,POLLOCK,KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313581,2021-10-16T02_24_39.741572.mp4,images/139252363.png,139252363,Greg Sanborn,37,46795,box,624.7316103379725,529.82332155477,94.08125033803776,99.3605201599867,https://cloud.tator.io/85/annotation/2313581?frame=46795,POLLOCK,KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313581,2021-10-16T02_24_39.741572.mp4,images/139252364.png,139252364,Greg Sanborn,37,46945,box,678.8071570576539,539.3639575971735,104.1112271138217,82.69704817364304,https://cloud.tator.io/85/annotation/2313581?frame=46945,POLLOCK,KEPT,Baskets,0.75,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313581,2021-10-16T02_24_39.741572.mp4,images/139252365.png,139252365,Greg Sanborn,37,47371,box,680.715705765408,522.1908127208484,90.92485482816217,96.90234473999304,https://cloud.tator.io/85/annotation/2313581?frame=47371,POLLOCK,KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313581,2021-10-16T02_24_39.741572.mp4,images/139252366.png,139252366,Greg Sanborn,37,48163,box,684.5328031809139,528.5512367491168,76.42350349674419,91.13549037371928,https://cloud.tator.io/85/annotation/2313581?frame=48163,POLLOCK,KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313581,2021-10-16T02_24_39.741572.mp4,images/139252367.png,139252367,Greg Sanborn,37,48439,box,676.2624254473166,539.3639575971735,75.7903363004169,85.07132682162336,https://cloud.tator.io/85/annotation/2313581?frame=48439,POLLOCK,KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313581,2021-10-16T02_24_39.741572.mp4,images/139252368.png,139252368,Greg Sanborn,37,48931,box,664.8111332007949,536.8197879858658,110.98441502673984,85.83478744694544,https://cloud.tator.io/85/annotation/2313581?frame=48931,POLLOCK,KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313581,2021-10-16T02_24_39.741572.mp4,images/139252369.png,139252369,Greg Sanborn,37,49213,box,659.721669980119,525.3710247349826,103.60891534551975,90.16071475388833,https://cloud.tator.io/85/annotation/2313581?frame=49213,POLLOCK,KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313581,2021-10-16T02_24_39.741572.mp4,images/139252370.png,139252370,Greg Sanborn,37,49747,box,676.8986083499009,536.1837455830391,84.65126798975321,75.19300627186657,https://cloud.tator.io/85/annotation/2313581?frame=49747,POLLOCK,KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313581,2021-10-16T02_24_39.741572.mp4,images/139252371.png,139252371,Greg Sanborn,37,49981,box,691.530815109344,526.6431095406358,89.01329041415168,87.10792096224961,https://cloud.tator.io/85/annotation/2313581?frame=49981,POLLOCK,KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_10/14 singleview,2313581,2021-10-16T02_24_39.741572.mp4,images/139252372.png,139252372,Greg Sanborn,37,50576,box,660.9940357852877,537.4558303886923,100.55584055436556,65.61094619828188,https://cloud.tator.io/85/annotation/2313581?frame=50576,POLLOCK,KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
