section,media_id,media,thumbnail,id,user,user_id,frame,dtype,x,y,width,height,url,Species,Disposition,Category,Fill Level,Count,Haul,Notes,Verification,Haul ID,Lat/Lon,Date/Time,Reviewer ID
NE_Harmony_12/31 singleview,2312684,2022-01-01T16_12_14.910773.mp4,images/139250625.png,139250625,Greg Sanborn,37,28255,box,678.4476342371084,547.3087818696886,81.90979874420799,92.56124250074232,https://cloud.tator.io/85/annotation/2312684?frame=28255,"REDFISH, ACADIAN",KEPT,Baskets,0.75,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312684,2022-01-01T16_12_14.910773.mp4,images/139250626.png,139250626,Greg Sanborn,37,43430,box,673.0037214247744,555.4674220963176,81.5048082259164,86.74216360636319,https://cloud.tator.io/85/annotation/2312684?frame=43430,"REDFISH, ACADIAN",KEPT,Baskets,0.5,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312684,2022-01-01T16_12_14.910773.mp4,images/139250627.png,139250627,Greg Sanborn,37,43734,box,677.7671451355661,541.8696883852692,80.83561684656217,91.56654232147368,https://cloud.tator.io/85/annotation/2312684?frame=43734,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312684,2022-01-01T16_12_14.910773.mp4,images/139250628.png,139250628,Greg Sanborn,37,44058,box,676.4061669324826,543.2294617563737,82.78148538270821,91.37654961649343,https://cloud.tator.io/85/annotation/2312684?frame=44058,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312684,2022-01-01T16_12_14.910773.mp4,images/139250629.png,139250629,Greg Sanborn,37,44194,box,666.1988304093568,549.3484419263452,87.7248089082711,85.25756944652184,https://cloud.tator.io/85/annotation/2312684?frame=44194,"REDFISH, ACADIAN",KEPT,Baskets,0.75,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312684,2022-01-01T16_12_14.910773.mp4,images/139250630.png,139250630,Greg Sanborn,37,44846,box,672.323232323232,554.1076487252124,88.61909099114625,89.27171764359336,https://cloud.tator.io/85/annotation/2312684?frame=44846,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312684,2022-01-01T16_12_14.910773.mp4,images/139250631.png,139250631,Greg Sanborn,37,45034,box,675.045188729399,545.9490084985833,87.65180558416691,89.24189320734624,https://cloud.tator.io/85/annotation/2312684?frame=45034,"REDFISH, ACADIAN",KEPT,Baskets,0.75,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312684,2022-01-01T16_12_14.910773.mp4,images/139250632.png,139250632,Greg Sanborn,37,45286,box,675.045188729399,552.0679886685549,82.97268291966657,88.97181636800016,https://cloud.tator.io/85/annotation/2312684?frame=45286,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312684,2022-01-01T16_12_14.910773.mp4,images/139250633.png,139250633,Greg Sanborn,37,45502,box,677.0866560340249,539.8300283286118,79.1765446158537,96.53065404344352,https://cloud.tator.io/85/annotation/2312684?frame=45502,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312684,2022-01-01T16_12_14.910773.mp4,images/139250634.png,139250634,Greg Sanborn,37,45698,box,673.6842105263155,541.8696883852692,84.33366112274996,98.00033598516168,https://cloud.tator.io/85/annotation/2312684?frame=45698,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312684,2022-01-01T16_12_14.910773.mp4,images/139250635.png,139250635,Greg Sanborn,37,46026,box,685.2525252525248,536.4305949008498,75.68979806185331,94.08118414057992,https://cloud.tator.io/85/annotation/2312684?frame=46026,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312684,2022-01-01T16_12_14.910773.mp4,images/139250636.png,139250636,Greg Sanborn,37,47042,box,676.4061669324826,543.9093484419266,84.53615638189581,100.6397985930048,https://cloud.tator.io/85/annotation/2312684?frame=47042,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312684,2022-01-01T16_12_14.910773.mp4,images/139250637.png,139250637,Greg Sanborn,37,47398,box,673.0037214247744,540.509915014164,93.20261488716737,95.26587702482809,https://cloud.tator.io/85/annotation/2312684?frame=47398,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312687,2022-01-01T16_12_14.910773.mp4,images/139250638.png,139250638,Greg Sanborn,37,53504,box,538.0,197.92207792207802,78.15712545676006,36.077922077922075,https://cloud.tator.io/85/annotation/2312687?frame=53504,HADDOCK,KEPT,Tally,N/A,7,PRIOR 1,53732,Not verified,,,,
NE_Harmony_12/31 singleview,2312692,2022-01-01T17_12_17.245693.mp4,images/139250639.png,139250639,Greg Sanborn,37,14288,box,681.3154689403161,531.4285714285713,96.68453105968332,94.57142857142831,https://cloud.tator.io/85/annotation/2312692?frame=14288,HADDOCK,KEPT,Baskets,0.75,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312692,2022-01-01T17_12_17.245693.mp4,images/139250640.png,139250640,Greg Sanborn,37,14660,box,670.4019488428748,529.8701298701299,101.59805115712551,117.12987012987,https://cloud.tator.io/85/annotation/2312692?frame=14660,HADDOCK,KEPT,Baskets,0.75,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312692,2022-01-01T17_12_17.245693.mp4,images/139250641.png,139250641,Greg Sanborn,37,14844,box,671.9610231425088,537.6623376623378,94.03897685749081,99.337662337662,https://cloud.tator.io/85/annotation/2312692?frame=14844,HADDOCK,KEPT,Baskets,0.75,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312692,2022-01-01T17_12_17.245693.mp4,images/139250642.png,139250642,Greg Sanborn,37,16428,box,712.4969549330086,540.7792207792207,84.50304506699149,89.22077922077928,https://cloud.tator.io/85/annotation/2312692?frame=16428,POLLOCK,KEPT,Baskets,0.5,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312692,2022-01-01T17_12_17.245693.mp4,images/139250643.png,139250643,Greg Sanborn,37,15324,box,653.2695374800641,537.1104815864021,101.01617680565043,117.49269301677217,https://cloud.tator.io/85/annotation/2312692?frame=15324,POLLOCK,KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312692,2022-01-01T17_12_17.245693.mp4,images/139250644.png,139250644,Greg Sanborn,37,15760,box,675.7256778309414,525.5524079320111,88.08384597858279,103.65394127433768,https://cloud.tator.io/85/annotation/2312692?frame=15760,POLLOCK,KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312692,2022-01-01T17_12_17.245693.mp4,images/139250645.png,139250645,Greg Sanborn,37,16124,box,687.2939925571507,547.9886685552408,74.6107693476114,94.55101398444168,https://cloud.tator.io/85/annotation/2312692?frame=16124,HADDOCK,KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312692,2022-01-01T17_12_17.245693.mp4,images/139250646.png,139250646,Greg Sanborn,37,16735,box,745.8160552897396,615.9773371104814,81.48553201184781,92.59409146094713,https://cloud.tator.io/85/annotation/2312692?frame=16735,"FISH, NK",KEPT,Baskets,0.25,1,PRIOR 1,Flounder,Not verified,,,,
NE_Harmony_12/31 singleview,2312692,2022-01-01T17_12_17.245693.mp4,images/139250647.png,139250647,Greg Sanborn,37,16709,box,770.3136629452416,644.5325779036826,72.86094022936115,58.95948558838076,https://cloud.tator.io/85/annotation/2312692?frame=16709,"FISH, NK",KEPT,Baskets,0.25,1,PRIOR 1,Flounder,Not verified,,,,
NE_Harmony_12/31 singleview,2312694,2022-01-01T17_12_17.245693.mp4,images/139250648.png,139250648,Greg Sanborn,37,1502,box,555.6618525607565,215.0649350649353,27.33814743924352,40.9350649350649,https://cloud.tator.io/85/annotation/2312694?frame=1502,HADDOCK,KEPT,Tally,N/A,30,PRIOR 1,3512,Not verified,,,,
NE_Harmony_12/31 singleview,2312694,2022-01-01T17_12_17.245693.mp4,images/139250649.png,139250649,Greg Sanborn,37,3726,box,502.0219244823386,188.5714285714286,100.97807551766144,45.42857142857143,https://cloud.tator.io/85/annotation/2312694?frame=3726,HADDOCK,KEPT,Tally,N/A,22,PRIOR 1,5276,Not verified,,,,
NE_Harmony_12/31 singleview,2312694,2022-01-01T17_12_17.245693.mp4,images/139250650.png,139250650,Greg Sanborn,37,5840,box,528.5261875761267,190.12987012987008,71.47381242387341,44.87012987012986,https://cloud.tator.io/85/annotation/2312694?frame=5840,HADDOCK,KEPT,Tally,N/A,26,PRIOR 1,7845,Not verified,,,,
NE_Harmony_12/31 singleview,2312694,2022-01-01T17_12_17.245693.mp4,images/139250651.png,139250651,Greg Sanborn,37,15148,box,536.3215590743002,199.48051948051943,55.67844092570048,32.519480519480545,https://cloud.tator.io/85/annotation/2312694?frame=15148,HADDOCK,KEPT,Tally,N/A,115,PRIOR 1,22032,Not verified,,,,
NE_Harmony_12/31 singleview,2312694,2022-01-01T17_12_17.245693.mp4,images/139250652.png,139250652,Greg Sanborn,37,23405,box,562.7644869750131,172.69121813031143,33.82365274878848,78.22673475352272,https://cloud.tator.io/85/annotation/2312694?frame=23405,HADDOCK,KEPT,Tally,N/A,113,PRIOR 1,40095,Not verified,,,,
NE_Harmony_12/31 singleview,2312694,2022-01-01T17_12_17.245693.mp4,images/139250653.png,139250653,Greg Sanborn,37,3727,box,509.6863370547584,202.6062322946172,87.7739804055593,36.123926435541144,https://cloud.tator.io/85/annotation/2312694?frame=3727,HADDOCK,KEPT,Tally,N/A,21,PRIOR 1, 5288,Not verified,,,,
NE_Harmony_12/31 singleview,2312694,2022-01-01T17_12_17.245693.mp4,images/139250654.png,139250654,Greg Sanborn,37,12120,box,523.1746031746035,216.88385269121787,73.61433887749683,35.1796393722739,https://cloud.tator.io/85/annotation/2312694?frame=12120,HADDOCK,KEPT,Tally,N/A,27,PRIOR 1,14887,Not verified,,,,
NE_Harmony_12/31 singleview,2312694,2022-01-01T17_12_17.245693.mp4,images/139250655.png,139250655,Greg Sanborn,37,23393,box,538.9473684210521,195.80736543909333,59.14786967418547,46.732317100589015,https://cloud.tator.io/85/annotation/2312694?frame=23393,HADDOCK,KEPT,Tally,N/A,257,PRIOR 1,38311,Not verified,,,,
NE_Harmony_12/31 singleview,2312694,2022-01-01T17_12_17.245693.mp4,images/139250656.png,139250656,Greg Sanborn,37,38389,box,534.8644338118029,176.09065155807335,53.70699475962624,67.08395161652955,https://cloud.tator.io/85/annotation/2312694?frame=38389,HADDOCK,KEPT,Tally,N/A,56,PRIOR 1,40085,Not verified,,,,
NE_Harmony_12/31 singleview,2312706,2022-01-01T17_58_53.463357.mp4,images/139250657.png,139250657,Greg Sanborn,37,531,box,551.1961722488038,174.05099150141663,27.26036715005888,73.35761938404264,https://cloud.tator.io/85/annotation/2312706?frame=531,HADDOCK,KEPT,Tally,N/A,92,PRIOR 1,3342,Not verified,,,,
NE_Harmony_12/31 singleview,2312706,2022-01-01T17_58_53.463357.mp4,images/139250658.png,139250658,Greg Sanborn,37,3841,box,557.3205741626791,197.16713881019857,24.060416901496065,55.50548507282361,https://cloud.tator.io/85/annotation/2312706?frame=3841,HADDOCK,KEPT,Tally,N/A,76,PRIOR 1,6498,Not verified,,,,
NE_Harmony_12/31 singleview,2312706,2022-01-01T17_58_53.463357.mp4,images/139250659.png,139250659,Greg Sanborn,37,6923,box,541.6693248272192,215.52407932011334,46.7303502337065,30.129860566158047,https://cloud.tator.io/85/annotation/2312706?frame=6923,HADDOCK,KEPT,Tally,N/A,74,CURRENT,10016,Not verified,,,,
NE_Harmony_12/31 singleview,2312706,2022-01-01T17_58_53.463357.mp4,images/139250660.png,139250660,Greg Sanborn,37,10169,box,536.9059011164275,193.0878186968837,57.92756760818662,29.755398199947983,https://cloud.tator.io/85/annotation/2312706?frame=10169,HADDOCK,KEPT,Tally,N/A,86,PRIOR 1,13322,Not verified,,,,
NE_Harmony_12/31 singleview,2312706,2022-01-01T17_58_53.463357.mp4,images/139250661.png,139250661,Greg Sanborn,37,13794,box,562.083997873472,186.96883852691207,35.6739225164553,65.11889502304719,https://cloud.tator.io/85/annotation/2312706?frame=13794,HADDOCK,KEPT,Tally,N/A,48,PRIOR 1,15247,Not verified,,,,
NE_Harmony_12/31 singleview,2312706,2022-01-01T17_58_53.463357.mp4,images/139250662.png,139250662,Greg Sanborn,37,15919,box,512.4082934609255,208.72521246458953,77.74605259918873,31.664714424119136,https://cloud.tator.io/85/annotation/2312706?frame=15919,HADDOCK,KEPT,Tally,N/A,21,PRIOR 1,16755,Not verified,,,,
NE_Harmony_12/31 singleview,2312706,2022-01-01T17_58_53.463357.mp4,images/139250663.png,139250663,Greg Sanborn,37,17391,box,511.7278043593831,191.7280453257792,89.53945802891892,31.70006190411538,https://cloud.tator.io/85/annotation/2312706?frame=17391,HADDOCK,KEPT,Tally,N/A,87,PRIOR 1,20337,Not verified,,,,
NE_Harmony_12/31 singleview,2312706,2022-01-01T17_58_53.463357.mp4,images/139250664.png,139250664,Greg Sanborn,37,21380,box,527.5710804224204,202.6062322946172,52.20563409113587,32.51968159652784,https://cloud.tator.io/85/annotation/2312706?frame=21380,HADDOCK,KEPT,Tally,N/A,29,PRIOR 1,22106 ,Not verified,,,,
NE_Harmony_12/31 singleview,2312706,2022-01-01T17_58_53.463357.mp4,images/139250665.png,139250665,Greg Sanborn,37,22502,box,560.7230196703885,215.52407932011334,49.90248804691494,36.563654229846044,https://cloud.tator.io/85/annotation/2312706?frame=22502,HADDOCK,KEPT,Tally,N/A,85,PRIOR 1,24722,Not verified,,,,
NE_Harmony_12/31 singleview,2312706,2022-01-01T17_58_53.463357.mp4,images/139250666.png,139250666,Greg Sanborn,37,25085,box,561.1167124664921,175.41076487252113,36.056317590372096,53.28135535493614,https://cloud.tator.io/85/annotation/2312706?frame=25085,HADDOCK,KEPT,Tally,N/A,22,PRIOR 1,25747,Not verified,,,,
NE_Harmony_12/31 singleview,2312734,2022-01-01T19_58_58.287944.mp4,images/139250667.png,139250667,Greg Sanborn,37,6376,box,515.1302498670925,189.68838526912177,90.23124485264808,33.7397219607726,https://cloud.tator.io/85/annotation/2312734?frame=6376,HADDOCK,KEPT,Tally,N/A,29,PRIOR 1,10702,Not verified,,,,
NE_Harmony_12/31 singleview,2312744,2022-01-01T20_59_00.613583.mp4,images/139250668.png,139250668,Greg Sanborn,37,51634,box,683.2110579479001,529.631728045326,92.35352369304218,96.78581866466641,https://cloud.tator.io/85/annotation/2312744?frame=51634,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312744,2022-01-01T20_59_00.613583.mp4,images/139250669.png,139250669,Greg Sanborn,37,51810,box,683.8915470494413,541.189801699717,94.59748625681331,92.24642900702592,https://cloud.tator.io/85/annotation/2312744?frame=51810,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312744,2022-01-01T20_59_00.613583.mp4,images/139250670.png,139250670,Greg Sanborn,37,52446,box,676.4061669324826,550.7082152974505,86.29082738108352,90.33158973910535,https://cloud.tator.io/85/annotation/2312744?frame=52446,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312744,2022-01-01T20_59_00.613583.mp4,images/139250671.png,139250671,Greg Sanborn,37,52662,box,679.1281233386496,541.189801699717,86.49332264022938,94.00110000621336,https://cloud.tator.io/85/annotation/2312744?frame=52662,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312744,2022-01-01T20_59_00.613583.mp4,images/139250672.png,139250672,Greg Sanborn,37,53666,box,679.808612440192,543.2294617563737,81.13371087418713,94.30100128180656,https://cloud.tator.io/85/annotation/2312744?frame=53666,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312744,2022-01-01T20_59_00.613583.mp4,images/139250673.png,139250673,Greg Sanborn,37,53770,box,687.2939925571507,540.509915014164,87.10080841766668,83.56807036357705,https://cloud.tator.io/85/annotation/2312744?frame=53770,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312789,2022-01-01T21_59_03.236549.mp4,images/139250674.png,139250674,Greg Sanborn,37,56,box,682.3056583818086,544.0601503759399,82.1460069309454,92.88542232917784,https://cloud.tator.io/85/annotation/2312789?frame=56,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312789,2022-01-01T21_59_03.236549.mp4,images/139250675.png,139250675,Greg Sanborn,37,328,box,679.5980962453734,542.7067669172935,83.0988980681934,95.9934767870124,https://cloud.tator.io/85/annotation/2312789?frame=328,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312789,2022-01-01T21_59_03.236549.mp4,images/139250676.png,139250676,Greg Sanborn,37,612,box,742.5489159175039,557.5939849624061,88.58024736438067,85.78538140639968,https://cloud.tator.io/85/annotation/2312789?frame=612,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312789,2022-01-01T21_59_03.236549.mp4,images/139250677.png,139250677,Greg Sanborn,37,844,box,685.0132205182439,539.3233082706768,82.36289645982234,104.64094843119145,https://cloud.tator.io/85/annotation/2312789?frame=844,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312789,2022-01-01T21_59_03.236549.mp4,images/139250678.png,139250678,Greg Sanborn,37,2542,box,628.8313061872026,548.1203007518799,78.30110648542131,88.82527195323792,https://cloud.tator.io/85/annotation/2312789?frame=2542,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312789,2022-01-01T21_59_03.236549.mp4,images/139250679.png,139250679,Greg Sanborn,37,14886,box,675.5367530407193,535.9398496240601,89.49980260509722,91.06258741899408,https://cloud.tator.io/85/annotation/2312789?frame=14886,"REDFISH, ACADIAN",KEPT,Baskets,0.75,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312789,2022-01-01T21_59_03.236549.mp4,images/139250680.png,139250680,Greg Sanborn,37,15006,box,680.951877313591,548.1203007518799,87.59402033060097,91.74972361855104,https://cloud.tator.io/85/annotation/2312789?frame=15006,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312789,2022-01-01T21_59_03.236549.mp4,images/139250681.png,139250681,Greg Sanborn,37,15358,box,676.2136435748288,546.7669172932334,88.8229120709883,98.95201040782295,https://cloud.tator.io/85/annotation/2312789?frame=15358,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312789,2022-01-01T21_59_03.236549.mp4,images/139250682.png,139250682,Greg Sanborn,37,15626,box,673.5060814383924,552.857142857143,88.60602254211123,94.61645584310087,https://cloud.tator.io/85/annotation/2312789?frame=15626,"REDFISH, ACADIAN",KEPT,Baskets,0.75,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312789,2022-01-01T21_59_03.236549.mp4,images/139250683.png,139250683,Greg Sanborn,37,16014,box,688.3976731887884,533.9097744360904,84.82734711990311,90.75310127471376,https://cloud.tator.io/85/annotation/2312789?frame=16014,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312789,2022-01-01T21_59_03.236549.mp4,images/139250684.png,139250684,Greg Sanborn,37,30318,box,689.7514542570073,541.3533834586465,82.30378538556019,91.49795691503328,https://cloud.tator.io/85/annotation/2312789?frame=30318,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312789,2022-01-01T21_59_03.236549.mp4,images/139250685.png,139250685,Greg Sanborn,37,30854,box,673.5060814383924,552.857142857143,84.51179021067341,86.42799118022543,https://cloud.tator.io/85/annotation/2312789?frame=30854,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312789,2022-01-01T21_59_03.236549.mp4,images/139250686.png,139250686,Greg Sanborn,37,31110,box,676.8905341089369,552.1804511278198,93.25139690723647,91.7838055740492,https://cloud.tator.io/85/annotation/2312789?frame=31110,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312789,2022-01-01T21_59_03.236549.mp4,images/139250687.png,139250687,Greg Sanborn,37,31606,box,680.2749867794817,553.5338345864661,90.0255818638976,86.33618978396473,https://cloud.tator.io/85/annotation/2312789?frame=31606,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312789,2022-01-01T21_59_03.236549.mp4,images/139250688.png,139250688,Greg Sanborn,37,33721,box,662.6807473598694,538.6466165413535,90.02152656926796,94.2047238323268,https://cloud.tator.io/85/annotation/2312789?frame=33721,"REDFISH, ACADIAN",KEPT,Baskets,0.75,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312789,2022-01-01T21_59_03.236549.mp4,images/139250689.png,139250689,Greg Sanborn,37,39105,box,612.5859333685876,569.097744360902,84.60334364197249,66.09315734502789,https://cloud.tator.io/85/annotation/2312789?frame=39105,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
NE_Harmony_12/31 singleview,2312789,2022-01-01T21_59_03.236549.mp4,images/139250690.png,139250690,Greg Sanborn,37,39193,box,689.7514542570073,546.7669172932334,86.39801771699801,91.93332641107249,https://cloud.tator.io/85/annotation/2312789?frame=39193,"REDFISH, ACADIAN",KEPT,Baskets,1.0,1,PRIOR 1,,Not verified,,,,
